자재번호,대상장비,생성일시
1111422,T001,2024-03-27 23:30
1122852,J001,2025-03-12 23:30
1122854,A001,2025-03-12 23:30
1119662,R710,2025-03-12 23:30
7020879,T001,2024-03-25 23:30
1107296,R123,2024-03-25 23:30
1118091,R233,2025-03-12 23:30
1111414,T001,2024-03-27 23:30
1119673,T001,2024-03-27 23:30
1111114,E001,2024-03-25 23:30
7020650,R730,2024-03-25 23:30
1115473,R720,2024-03-25 23:30
1106446,R810,2024-03-26 23:30
1122904,R730,2025-03-12 23:30
1122905,R730,2025-03-12 23:30
1115287,S001,2025-03-12 23:30
1112930,S001,2025-03-12 23:30
1112932,S001,2025-03-12 23:30
1112933,S001,2025-03-12 23:30
1112934,S001,2025-03-12 23:30
1112935,S001,2025-03-12 23:30
1112049,R110,2024-03-26 23:30
1109882,R500,2024-03-26 23:30
1111906,T001,2024-03-26 23:30
1101079,R810,2024-03-26 23:30
1108815,R810,2024-03-26 23:30
1103102,S001,2025-03-12 23:30
1121062,R710,2024-03-27 23:30
1119998,A001,2024-03-28 23:30
1111411,T001,2024-03-27 23:30
1111412,T001,2024-03-27 23:30
1111413,T001,2024-03-27 23:30
1111415,T001,2024-03-27 23:30
1119674,T001,2024-03-27 23:30
1119675,T001,2024-03-27 23:30
1119686,T001,2024-03-27 23:30
1119687,T001,2024-03-27 23:30
1119692,T001,2024-03-27 23:30
1115177,J001,2025-03-12 23:30
1116621,R730,2024-03-27 23:30
1119197,R730,2024-03-27 23:30
1100057,R710,2024-03-27 23:30
1112983,R720,2024-03-27 23:30
1112984,R720,2024-03-27 23:30
1119131,R720,2024-03-27 23:30
1104957,R830,2024-03-27 23:30
1104959,R830,2024-03-27 23:30
1121061,J001,2024-03-27 23:30
1117413,R810,2024-03-27 23:30
7018938,W001,2025-03-12 23:30
7020261,I001,2025-03-12 23:31
7020386,I001,2025-03-12 23:31
1120657,A001,2024-03-28 23:30
1122673,I001,2025-03-12 23:31
1122674,I001,2025-03-12 23:31
1114177,I001,2025-03-12 23:31
1106817,G001,2025-03-12 23:31
1106291,R810,2025-03-12 23:31
1119734,R720,2024-03-28 23:30
1119735,R720,2024-03-28 23:30
1114788,R810,2025-03-12 23:31
1114825,R810,2025-03-12 23:31
1114001,R720,2025-03-13 23:30
1117652,R810,2024-03-28 23:30
1112020,R233,2025-03-13 23:30
1104205,R830,2025-03-13 23:30
1104206,R830,2025-03-13 23:30
1105674,R830,2025-03-13 23:30
1105880,R830,2025-03-13 23:30
1103015,A001,2024-12-11 23:31
1121102,R233,2025-01-02 23:30
1103916,R720,2024-04-03 23:30
7020871,J001,2024-04-03 23:30
1106295,R810,2024-12-31 23:30
1118805,R730,2024-04-05 23:30
1118856,R730,2024-04-05 23:30
1103430,I001,2024-12-31 23:30
1118152,R110,2024-04-03 23:30
7020612,R233,2024-04-03 23:30
7020613,R233,2024-04-03 23:30
7020614,R233,2024-04-03 23:30
1118653,R122,2024-04-03 23:30
7020209,S001,2024-12-31 23:30
1105597,P001,2024-12-27 23:30
1109273,P001,2024-04-03 23:30
1116303,P001,2024-12-27 23:30
1120951,J001,2024-04-04 23:30
1114017,R122,2024-12-27 23:30
1116191,P001,2024-12-27 23:30
1120275,R720,2024-04-04 23:30
1100046,R720,2024-04-04 23:30
1109665,R720,2024-04-04 23:30
1121500,P001,2024-12-27 23:30
1122463,R233,2024-12-30 23:30
1116753,R710,2024-04-16 23:30
1104070,R720,2024-12-27 23:30
1121132,R110,2024-04-05 23:30
1121133,R110,2024-04-05 23:30
1104677,I001,2024-12-27 23:30
1118503,R730,2024-04-05 23:30
1118504,R730,2024-04-05 23:30
1118804,R730,2024-04-05 23:30
1118859,R730,2024-04-05 23:30
1119993,R730,2024-04-05 23:30
1119994,R730,2024-04-05 23:30
1120254,R730,2024-04-05 23:30
1120255,R730,2024-04-05 23:30
1120256,R730,2024-04-05 23:30
1120257,R730,2024-04-05 23:30
1121852,A001,2024-12-30 23:30
1120259,R730,2024-04-05 23:30
1120260,R730,2024-04-05 23:30
1117727,S001,2024-04-05 23:30
1120876,R122,2024-04-05 23:30
1103505,R810,2024-12-31 23:30
1116339,R720,2024-04-05 23:30
1113387,T001,2024-12-27 23:30
1110819,R122,2024-04-05 23:30
1121209,I001,2024-12-27 23:30
1120656,R720,2024-04-05 23:30
1120615,R720,2024-04-05 23:30
1122460,R233,2024-12-30 23:30
1122462,R233,2024-12-30 23:30
1117465,R123,2024-04-08 23:30
1121651,R233,2024-12-30 23:30
1121084,R710,2024-04-08 23:30
1099695,J001,2025-01-02 23:30
1121137,R710,2024-04-08 23:30
1121138,R710,2024-04-08 23:30
1122458,R233,2024-12-30 23:30
1121141,R710,2024-04-08 23:30
1122506,R233,2024-12-30 23:30
1122507,R233,2024-12-30 23:30
1122508,R233,2024-12-30 23:30
1119858,R123,2024-04-09 23:30
1122509,R233,2024-12-30 23:30
1121136,R710,2024-12-30 23:30
1121140,R710,2024-12-30 23:30
1121150,J001,2024-04-08 23:30
1122461,R233,2024-12-30 23:30
1121151,J001,2024-04-08 23:30
1122459,R233,2024-12-30 23:30
1121149,R720,2024-04-09 23:30
1113540,R233,2024-04-08 23:30
1103152,J001,2024-12-30 23:30
7020974,M001,2024-12-30 23:30
1121148,R720,2024-04-09 23:30
1118364,T001,2024-12-30 23:30
1113590,R720,2024-12-30 23:30
1103014,A001,2024-04-08 23:30
1098409,R500,2024-04-08 23:30
1118524,E001,2024-12-30 23:30
1117599,J001,2024-04-08 23:30
1118525,E001,2024-12-30 23:30
1118600,E001,2024-12-30 23:30
7020999,K001,2024-12-31 23:30
7020390,J001,2024-12-30 23:30
1121324,R720,2024-12-30 23:30
1120147,T001,2024-12-30 23:30
1107430,R500,2024-12-30 23:30
1107662,R500,2024-12-30 23:30
1120396,R810,2024-04-11 23:30
1111058,R110,2024-04-09 23:30
1117172,J001,2024-04-12 23:30
7020971,A001,2024-04-12 23:30
1119885,R720,2024-04-09 23:30
7021008,R233,2025-01-02 23:30
7020973,M001,2024-12-30 23:30
1116181,P001,2024-12-30 23:30
1119861,R123,2024-04-09 23:30
1121146,R720,2024-04-09 23:30
1118449,R730,2024-04-09 23:30
1113786,R710,2024-04-11 23:30
1116180,P001,2024-12-30 23:30
1115752,P001,2024-12-30 23:30
1122465,R233,2024-12-30 23:30
1117083,R730,2024-04-11 23:30
1103517,R810,2024-12-31 23:30
1121147,R720,2024-04-11 23:30
1121139,R710,2024-12-30 23:30
1121085,R710,2024-12-30 23:30
1108979,E001,2024-04-11 23:30
1101859,R110,2024-12-30 23:30
1121224,I001,2024-12-30 23:30
1109952,I001,2024-12-30 23:30
7021118,W001,2024-12-30 23:30
1106851,I001,2024-04-11 23:30
1121225,I001,2024-12-30 23:30
7020809,R233,2025-01-02 23:30
1121851,A001,2024-12-30 23:30
7020851,A001,2024-12-30 23:30
7021086,R720,2024-12-30 23:30
1118266,R110,2024-04-12 23:30
1122457,R233,2024-12-30 23:30
1101665,P001,2024-12-30 23:30
1116216,P001,2024-12-30 23:30
1118912,J001,2024-04-12 23:30
1113472,P001,2024-12-30 23:30
1117171,J001,2024-04-12 23:30
1119738,R730,2024-04-12 23:30
1119142,T001,2024-04-15 23:30
1119663,X001,2024-12-30 23:30
1109271,P001,2024-12-30 23:31
1099406,J001,2024-12-31 23:30
1113945,R110,2024-12-31 23:30
1116485,R730,2024-12-31 23:30
1098147,T001,2024-12-31 23:30
1113986,R110,2024-12-31 23:30
1099407,J001,2024-12-31 23:30
1116499,R730,2024-12-31 23:30
1116639,R730,2024-12-31 23:30
1121226,I001,2024-12-31 23:30
7020121,W001,2024-12-31 23:30
1120059,R720,2024-12-31 23:30
1098066,R500,2024-04-15 23:30
7019672,M001,2024-12-31 23:30
1116920,R730,2024-12-31 23:30
1119985,R720,2024-04-15 23:30
1119141,T001,2024-04-15 23:30
1119143,T001,2024-04-15 23:30
1119144,T001,2024-04-15 23:30
7020995,M001,2024-12-31 23:30
1108797,R122,2024-04-15 23:30
1108797,R123,2024-04-15 23:30
1103518,R810,2024-12-31 23:30
1103519,R810,2024-12-31 23:30
1103521,R810,2024-12-31 23:30
1121729,I001,2024-12-31 23:30
1109076,I001,2024-04-16 23:30
1102924,I001,2024-12-31 23:30
7020807,R720,2024-12-31 23:30
7020301,I001,2024-04-16 23:30
7020982,R710,2024-04-17 23:30
1117500,R720,2024-04-17 23:30
1121153,I001,2024-04-17 23:30
7020596,T001,2024-04-17 23:30
7020982,T001,2024-04-17 23:30
7020968,A001,2024-12-31 23:30
1110623,S001,2024-04-18 23:30
1111242,R110,2024-04-17 23:30
1108060,R720,2025-01-02 23:30
1121984,W001,2025-01-02 23:30
1111169,R720,2025-01-02 23:30
1112342,R122,2024-04-17 23:30
1121101,R233,2025-01-02 23:30
7021009,R233,2025-01-02 23:30
7021007,R233,2025-01-02 23:30
7020808,R233,2025-01-02 23:30
1098387,R710,2024-04-18 23:30
7020810,R233,2025-01-02 23:30
1100646,R720,2025-01-02 23:30
1118016,R730,2024-04-18 23:30
1100651,R720,2025-01-02 23:30
1107281,R720,2025-01-02 23:30
1114799,S001,2025-01-02 23:30
1114040,R720,2025-01-02 23:30
1106586,R710,2024-04-18 23:30
1118307,R720,2024-04-18 23:30
1120676,R720,2024-04-18 23:30
1120679,R720,2024-04-18 23:30
1118079,R600,2024-04-18 23:30
1117230,R730,2025-01-02 23:30
1106582,R710,2024-04-18 23:30
1106588,R710,2024-04-18 23:30
1106587,R710,2024-04-18 23:30
1106583,R710,2024-04-18 23:30
1106575,R710,2024-04-18 23:30
7020474,M001,2025-02-26 23:30
1115812,R233,2025-03-21 23:30
1121355,R720,2024-05-30 23:30
1121341,R110,2024-05-30 23:30
1121376,R720,2024-05-30 23:30
1121378,R720,2024-05-30 23:30
1121379,R720,2024-05-30 23:30
1121380,R720,2024-05-30 23:30
1121381,R720,2024-05-30 23:30
7020757,K001,2024-05-30 23:30
1108993,R233,2024-05-30 23:30
1120604,A001,2024-05-31 23:30
1113319,R720,2024-05-31 23:30
1118534,R730,2024-05-30 23:30
1115813,R233,2025-03-21 23:30
1115826,R233,2025-03-21 23:30
1115828,R233,2025-03-21 23:30
1115814,R233,2025-03-20 23:30
1110408,R720,2024-05-30 23:30
1112433,R710,2024-05-30 23:30
1115829,R233,2025-03-21 23:30
1117621,R720,2024-05-30 23:30
1115830,R233,2025-03-21 23:30
1115832,R233,2025-03-21 23:30
1109068,R122,2024-05-30 23:30
1103934,R123,2024-05-30 23:30
1120420,R720,2025-03-21 23:30
1122203,R233,2025-03-20 23:30
1121377,R720,2024-05-30 23:30
1107194,R720,2024-05-30 23:30
7020430,T001,2024-05-30 23:30
1100277,R720,2025-03-20 23:30
1099681,J001,2025-03-20 23:30
1099612,R122,2025-03-20 23:30
1105929,I001,2025-03-20 23:30
1105929,S001,2025-03-20 23:30
1112024,R233,2025-03-20 23:30
1112023,R233,2025-03-20 23:30
1121314,R123,2025-03-21 23:30
1111099,R810,2025-03-20 23:30
1107791,R720,2024-05-30 23:31
1111947,R720,2024-05-30 23:31
1120880,T001,2025-03-20 23:30
1119429,R730,2024-05-31 23:30
1114423,T001,2024-05-31 23:30
1110252,R122,2024-05-31 23:30
1118100,A001,2024-05-31 23:30
1108701,A001,2024-05-31 23:30
1109837,R123,2025-03-20 23:30
1119850,A001,2024-05-31 23:30
1122973,P001,2025-03-20 23:31
1104996,T001,2025-03-24 23:30
1099301,R122,2024-05-31 23:30
1113515,R233,2024-05-31 23:30
1113536,R233,2024-06-03 23:30
1113537,R233,2024-05-31 23:30
1122244,R730,2025-03-24 23:30
1115299,R730,2025-03-20 23:31
1122974,P001,2025-03-20 23:31
1122975,P001,2025-03-20 23:31
1122990,R730,2025-03-21 23:30
1122992,R730,2025-03-21 23:30
1112043,R720,2024-06-07 23:30
1122993,R730,2025-03-21 23:30
1106379,R720,2024-05-31 23:30
1121097,R500,2025-03-24 23:30
1122941,P001,2025-03-21 23:30
1108375,R720,2025-03-21 11:13
1097383,R122,2025-03-21 23:30
1114887,R810,2025-03-21 23:30
1108707,R810,2025-03-21 23:30
1115834,R233,2025-03-21 23:30
1115835,R233,2025-03-21 23:30
1115836,R233,2025-03-21 23:30
1115837,R233,2025-03-21 23:30
1115838,R233,2025-03-21 23:30
1115785,R233,2025-03-21 23:30
1115810,R233,2025-03-21 23:30
1115811,R233,2025-03-21 23:30
1115816,R233,2025-03-21 23:30
1115831,R233,2025-03-21 23:30
1121384,J001,2024-06-04 23:30
1121386,J001,2024-06-04 23:30
1121387,J001,2024-06-04 23:30
1117909,R500,2023-12-19 23:45
1117937,R500,2023-12-19 23:45
1121388,J001,2024-06-04 23:30
1120419,R710,2025-03-21 23:30
1111497,R122,2024-06-05 23:30
1097441,G001,2025-03-21 23:30
1121313,R123,2025-03-21 23:30
7019161,W001,2024-06-03 23:30
1122829,R730,2025-03-21 23:30
1118447,R720,2024-06-03 23:30
1118347,R730,2025-03-21 23:30
1117156,R110,2023-12-19 23:45
1121359,I001,2024-06-03 23:30
1113326,P001,2025-03-21 23:30
1119177,R810,2024-06-03 23:30
1105546,I001,2024-06-03 23:30
7020486,R233,2024-06-03 23:30
1114843,R720,2024-06-03 23:30
1114091,R110,2025-03-21 23:30
1105547,I001,2024-06-03 23:30
1113532,R233,2024-06-03 23:30
1121823,P001,2025-03-21 23:30
1121385,J001,2024-06-04 23:30
1122989,R730,2025-03-21 23:30
1122991,R730,2025-03-21 23:30
1104177,R110,2025-03-24 23:30
1113884,R233,2025-03-22 23:30
1109625,R720,2025-03-22 23:30
1119176,R810,2024-06-03 23:30
1115085,R233,2025-03-22 23:30
1101903,I001,2024-06-03 23:30
1105545,I001,2024-06-03 23:30
1115116,R233,2025-03-22 23:30
1115117,R233,2025-03-22 23:30
1114909,R720,2025-03-22 23:30
1123006,R720,2025-03-24 23:30
1121392,I001,2024-06-03 23:30
1121389,J001,2024-06-05 23:30
1123010,R720,2025-03-24 23:30
1121416,R730,2024-06-07 23:30
1123011,R720,2025-03-24 23:30
1117247,J001,2024-06-04 23:30
1121373,R720,2024-06-04 23:30
1120910,R233,2024-06-04 23:30
1121091,I001,2024-06-04 23:30
1099469,I001,2024-06-04 23:30
1121271,R710,2024-06-04 23:30
1106571,R123,2025-03-24 23:30
1112792,R123,2025-03-24 23:30
1122995,R720,2025-03-24 23:30
1112162,R720,2024-06-04 23:30
1112242,R720,2024-06-04 23:30
1119200,R122,2025-03-24 23:30
1112800,R710,2024-06-04 23:30
1097740,R720,2024-06-04 23:30
1097741,R720,2024-06-04 23:30
1116431,I001,2025-03-24 23:30
1097744,R720,2024-06-04 23:30
1097745,R720,2024-06-04 23:30
1097748,R720,2024-06-04 23:30
1097754,R720,2024-06-04 23:30
1120403,R233,2024-06-04 23:30
1120404,R110,2024-06-04 23:30
1121382,J001,2024-06-04 23:30
1121383,J001,2024-06-04 23:30
1121371,R720,2024-06-04 23:30
1104977,T001,2025-03-24 23:30
1121372,R720,2024-06-04 23:30
1121286,R730,2024-06-04 23:30
1108290,J001,2024-06-07 23:30
1121167,R720,2024-06-05 23:30
1105004,T001,2025-03-24 23:30
1118787,R123,2024-06-05 23:30
1114393,R123,2024-06-05 23:30
1118274,R720,2024-06-05 23:30
1105006,T001,2025-03-24 23:30
1098366,R710,2024-06-05 23:30
1118147,R720,2024-06-05 23:30
1122245,R730,2025-03-24 23:30
1115737,J001,2025-03-24 23:30
1111850,R720,2024-06-09 23:30
1113903,R110,2025-03-24 23:30
1117135,A001,2025-03-24 23:30
1114394,R123,2024-06-05 23:30
1114392,R123,2024-06-05 23:30
1110705,R110,2025-03-24 23:30
7018904,W001,2025-03-25 23:30
1117387,R720,2024-06-05 23:30
1117533,S001,2025-03-25 23:30
1117716,S001,2025-03-25 23:30
1117788,S001,2025-03-25 23:30
1098536,R720,2024-06-07 23:30
1098549,R720,2024-06-07 23:30
1117791,S001,2025-03-25 23:30
1117794,S001,2025-03-25 23:30
1116887,R122,2024-06-07 23:30
1117795,S001,2025-03-25 23:30
1117796,S001,2025-03-25 23:30
1121289,R123,2024-06-07 23:30
1117797,S001,2025-03-25 23:30
1108293,J001,2024-06-07 23:30
1109360,R720,2024-06-07 23:30
1117800,S001,2025-03-25 23:30
1117801,S001,2025-03-25 23:30
1117802,S001,2025-03-25 23:30
1117803,S001,2025-03-25 23:30
1121419,R110,2024-06-07 23:30
1117804,S001,2025-03-25 23:30
1106361,R720,2023-12-20 23:31
1114176,X001,2025-03-25 23:30
1100323,R215,2025-03-25 23:30
1108291,J001,2023-12-20 23:31
1116447,J001,2023-12-20 23:31
1115197,J001,2023-12-20 23:31
1100323,R211,2025-03-25 23:30
1111612,R110,2025-03-25 23:30
1116313,J001,2023-12-20 23:31
1122587,J001,2025-01-15 23:31
1122588,J001,2025-01-15 23:31
1122589,J001,2025-01-15 23:31
1122590,J001,2025-01-15 23:31
1122591,J001,2025-01-15 23:31
1119023,R720,2025-01-15 23:31
1115458,R730,2025-01-15 23:31
1122593,J001,2025-01-16 23:30
1122594,J001,2025-01-14 23:31
1122596,J001,2025-01-16 23:30
1104266,R122,2025-01-15 23:30
1116236,A001,2025-01-14 23:30
1102275,R400,2025-01-14 23:30
1102274,R400,2025-01-14 23:30
1102278,R400,2025-01-14 23:30
1120919,R810,2025-01-14 23:30
1100495,R600,2025-01-14 23:30
1111642,J001,2025-01-14 23:30
1111656,J001,2025-01-14 23:30
1112255,J001,2025-01-14 23:30
7020318,K001,2025-01-14 23:30
7019187,W001,2025-01-14 23:30
7019200,W001,2025-01-14 23:30
7019202,W001,2025-01-14 23:30
7019209,W001,2025-01-14 23:30
1121255,R810,2025-01-14 23:30
1114180,J001,2025-01-15 23:31
1107676,R123,2025-01-14 23:30
1110774,T001,2025-01-14 23:30
1119086,T001,2025-01-14 23:30
1121067,R720,2025-01-14 23:30
1121068,R720,2025-01-14 23:30
1108573,T001,2025-01-14 23:30
1108657,S001,2025-01-14 23:30
1108659,S001,2025-01-14 23:30
1108633,S001,2025-01-14 23:30
1108635,S001,2025-01-14 23:30
1105396,R810,2025-01-17 23:30
1121976,M001,2025-01-14 23:30
1122558,R110,2025-01-14 23:31
1122573,J001,2025-01-15 23:31
1122575,J001,2025-01-15 23:31
1122586,J001,2025-01-15 23:31
1098932,R720,2025-01-15 23:30
1105303,R810,2025-01-17 23:30
1122581,R233,2025-01-15 23:31
1114103,J001,2025-01-15 23:31
1114179,J001,2025-01-15 23:31
1109696,R810,2025-01-15 23:31
1120706,R810,2025-01-15 23:31
1117210,R810,2025-01-15 23:31
1117211,R810,2025-01-15 23:31
1098924,R720,2025-01-15 23:31
1120206,R720,2025-01-15 23:31
1112739,R233,2025-01-15 23:30
1105673,M001,2025-01-15 23:31
1115253,R730,2025-01-15 23:30
1117143,R730,2025-01-15 23:30
1117549,R730,2025-01-15 23:30
1118108,R730,2025-01-15 23:30
1118622,R730,2025-01-15 23:30
1118662,R730,2025-01-15 23:30
1119623,R730,2025-01-15 23:30
1119626,R730,2025-01-15 23:30
1120811,R730,2025-01-15 23:30
1120812,R730,2025-01-15 23:30
1120815,R730,2025-01-15 23:30
1120947,R730,2025-01-15 23:30
1121019,R730,2025-01-15 23:30
1121454,R730,2025-01-15 23:30
1121455,R730,2025-01-15 23:30
1121496,R730,2025-01-15 23:30
1100039,R720,2025-01-17 23:30
1112922,R810,2025-01-15 23:31
1112967,R810,2025-01-15 23:31
1122628,J001,2025-01-20 23:30
1109694,R810,2025-01-15 23:31
1109701,R810,2025-01-15 23:31
1122555,J001,2025-01-15 23:31
1122566,J001,2025-01-15 23:31
1117823,T001,2025-01-16 23:30
1122569,J001,2025-01-15 23:31
1122570,J001,2025-01-15 23:31
1122572,J001,2025-01-15 23:31
1122574,J001,2025-01-15 23:31
1119024,R720,2025-01-15 23:31
1115459,R730,2025-01-15 23:31
1101812,R720,2025-01-16 23:30
1117105,R810,2025-01-15 23:31
1117212,R810,2025-01-15 23:31
1117226,R810,2025-01-15 23:31
1117647,R810,2025-01-15 23:31
1121752,R720,2025-01-15 23:31
1116931,I001,2025-01-15 23:31
1098001,I001,2025-01-15 23:31
1109699,R810,2025-01-15 23:31
1113295,R720,2025-01-15 23:31
1113316,R720,2025-01-15 23:31
1113294,R720,2025-01-15 23:31
1102030,R720,2025-01-15 23:31
1120207,R720,2025-01-15 23:31
1120208,R720,2025-01-15 23:31
1120209,R720,2025-01-15 23:31
1120210,R720,2025-01-15 23:31
1120151,R720,2025-01-15 23:31
1120152,R720,2025-01-15 23:31
1106686,J001,2025-01-16 23:30
1122020,J001,2025-01-16 23:30
1122567,J001,2025-01-16 23:30
1122568,J001,2025-01-16 23:30
1103355,R233,2025-01-16 23:30
1122606,R110,2025-01-16 23:30
1122595,J001,2025-01-16 23:30
1122597,J001,2025-01-16 23:30
1119589,R720,2025-01-17 23:30
1111013,R122,2025-01-17 23:30
1106099,R830,2025-01-16 23:30
1101811,R720,2025-01-16 23:30
1121849,R720,2025-01-16 23:30
1121636,R720,2025-01-16 23:30
1122592,J001,2025-01-16 23:30
1110907,R810,2025-01-17 23:30
1121710,R233,2025-01-17 23:30
1111489,R720,2025-01-16 23:30
1117878,T001,2025-01-16 23:30
1117824,T001,2025-01-16 23:30
1117825,T001,2025-01-16 23:30
1117877,T001,2025-01-16 23:30
1117880,T001,2025-01-16 23:31
1117876,T001,2025-01-16 23:31
1101530,A001,2025-01-17 23:30
1115719,R720,2025-01-17 23:30
1121066,R720,2025-01-17 23:30
1100688,R710,2025-01-17 23:30
1122610,R720,2025-01-17 23:30
1122611,R720,2025-01-17 23:30
7019087,R710,2025-01-17 23:31
1121096,R720,2025-01-18 23:30
1122626,J001,2025-01-20 23:30
1106430,R123,2025-01-17 23:30
1122254,J001,2025-01-17 23:30
1116942,R720,2025-01-17 23:30
1105403,R122,2025-01-17 23:30
1098756,R710,2025-01-17 23:30
1105305,R810,2025-01-17 23:30
1122607,R500,2025-01-17 23:30
1122608,R500,2025-01-17 23:30
1122629,J001,2025-01-20 23:30
1122630,J001,2025-01-20 23:30
1122631,J001,2025-01-20 23:30
1105169,R720,2025-01-20 23:30
1121770,C001,2025-01-20 23:30
1118760,R710,2025-01-20 23:30
1121771,C001,2025-01-20 23:30
1121772,C001,2025-01-20 23:30
1121773,C001,2025-01-20 23:30
1106150,R123,2025-01-20 23:30
1101858,R110,2025-01-20 23:31
1101720,R110,2025-01-20 23:31
1101716,R110,2025-01-20 23:31
1102937,R110,2025-01-20 23:31
1121624,R730,2025-01-20 23:31
1121625,R730,2025-01-20 23:31
1121706,R730,2025-01-20 23:31
1101650,R123,2025-01-20 23:31
1121882,R830,2025-01-20 23:31
1116560,R730,2025-01-20 23:31
1116561,R730,2025-01-20 23:31
1116562,R730,2025-01-20 23:31
1102114,R810,2025-01-20 23:31
1103492,R710,2025-01-21 23:30
1119199,R710,2025-01-21 23:30
1122614,J001,2025-01-21 23:30
1122634,R810,2025-01-21 23:31
1122635,R233,2025-01-21 23:31
1103490,R710,2025-01-21 23:30
1122518,R500,2025-01-21 23:30
1122616,J001,2025-01-21 23:30
1122617,J001,2025-01-21 23:30
1122618,J001,2025-01-21 23:30
1122619,J001,2025-01-21 23:30
1122620,J001,2025-01-21 23:30
1122621,J001,2025-01-21 23:30
1122622,J001,2025-01-21 23:30
1122623,J001,2025-01-21 23:30
1122624,J001,2025-01-21 23:30
1122625,J001,2025-01-21 23:30
1100777,P001,2025-01-21 23:30
1105663,R720,2025-01-21 23:30
1112290,R720,2025-01-21 23:30
1122077,I001,2025-01-21 23:30
1114800,J001,2025-01-21 23:30
1117431,J001,2025-01-21 23:30
1118875,J001,2025-01-21 23:30
1120807,J001,2025-01-21 23:30
1120806,J001,2025-01-21 23:30
1118939,J001,2025-01-21 23:30
1122632,R810,2025-01-21 23:31
1122633,R810,2025-01-21 23:31
1122511,R730,2025-01-21 23:31
1108634,S001,2025-01-21 23:31
1118967,A001,2025-01-24 23:30
1114915,R720,2025-01-22 23:30
1121362,R720,2025-01-22 23:30
1121365,R720,2025-01-22 23:30
1121360,R720,2025-01-22 23:30
1114075,T001,2025-01-22 23:30
1114160,T001,2025-01-22 23:30
1114146,T001,2025-01-22 23:30
1114171,T001,2025-01-22 23:30
1114147,T001,2025-01-22 23:30
1114172,T001,2025-01-22 23:30
1114148,T001,2025-01-22 23:30
1114173,T001,2025-01-22 23:30
1109095,T001,2025-01-22 23:30
1120592,R710,2025-01-22 23:30
7019192,W001,2025-01-22 23:30
1100032,R720,2025-01-22 23:30
1121789,R720,2025-01-22 23:30
1112923,R810,2025-01-22 23:30
1109715,R810,2025-01-22 23:30
1109711,R810,2025-01-22 23:30
1121754,R720,2025-01-23 23:30
1120992,R110,2025-01-23 23:30
1121877,R233,2025-01-23 23:30
1121826,R720,2025-01-23 23:30
1121755,R720,2025-01-23 23:30
1121753,R720,2025-01-23 23:30
1122612,J001,2025-01-23 23:30
1122667,J001,2025-02-03 23:30
1108178,R720,2025-01-23 23:30
1098555,R720,2025-01-23 23:30
1111510,R110,2025-01-23 23:30
1101717,R110,2025-01-23 23:30
1111249,R110,2025-01-23 23:30
1112245,R122,2025-01-23 23:30
1112057,J001,2025-01-23 23:30
1112838,R233,2025-01-24 23:30
1118968,A001,2025-01-24 23:30
1122388,R123,2025-01-24 23:30
1122389,R123,2025-01-24 23:30
1122451,R810,2025-02-03 23:31
1119209,R730,2025-01-24 23:30
1106112,R123,2025-01-29 23:30
7021156,A001,2025-01-31 23:30
7021158,A001,2025-01-31 23:30
7021159,A001,2025-01-31 23:30
7021160,A001,2025-01-31 23:30
7021161,A001,2025-01-31 23:30
7021162,A001,2025-01-31 23:30
7021163,A001,2025-01-31 23:30
7021164,A001,2025-01-31 23:30
1114207,J001,2025-01-31 23:30
7020078,K001,2025-01-31 23:30
1119397,R810,2025-01-31 23:30
1122656,A001,2025-01-31 23:30
1122510,R110,2025-01-31 23:30
1113120,R720,2025-02-03 23:30
1122669,J001,2025-02-03 23:30
1122670,J001,2025-02-03 23:30
1122671,J001,2025-02-03 23:30
1122672,J001,2025-02-03 23:30
1104702,R233,2025-02-03 23:30
1104702,R232,2025-02-03 23:30
1109579,R720,2025-02-03 23:30
1109581,R720,2025-02-03 23:30
1098900,R720,2025-02-03 23:30
1109835,R123,2025-02-03 23:30
1122666,J001,2025-02-03 23:30
1122668,J001,2025-02-03 23:30
1109573,R720,2025-02-03 23:30
1109593,R720,2025-02-03 23:30
1109596,R720,2025-02-03 23:30
1109636,R720,2025-02-03 23:30
1109638,R720,2025-02-03 23:30
1109640,R720,2025-02-03 23:30
1109646,R720,2025-02-03 23:30
1109744,R720,2025-02-03 23:30
1109644,R720,2025-02-03 23:30
1111052,R110,2025-02-03 23:30
1108709,R110,2025-02-03 23:30
1108592,R720,2025-02-03 23:30
1108593,R720,2025-02-03 23:30
1109560,R720,2025-02-03 23:30
1099995,R720,2025-02-03 23:31
1104090,R720,2025-02-03 23:31
1104806,R720,2025-02-03 23:31
1105955,R720,2025-02-03 23:31
1109287,R720,2025-02-03 23:31
1111159,R720,2025-02-03 23:31
1120786,R720,2025-02-03 23:31
1117151,R720,2025-02-03 23:31
1111361,R720,2025-02-03 23:31
1109004,R720,2025-02-03 23:31
1107706,R720,2025-02-03 23:31
1105134,R720,2025-02-03 23:31
1118275,R720,2025-02-03 23:31
1108299,R720,2025-02-03 23:31
1111382,R720,2025-02-03 23:31
1120119,R720,2025-02-03 23:31
1117414,R720,2025-02-03 23:31
1109361,R720,2025-02-03 23:31
1122452,R810,2025-02-03 23:31
7020826,A001,2025-02-03 23:31
7020524,A001,2025-02-03 23:31
7020828,A001,2025-02-03 23:31
7020536,A001,2025-02-03 23:31
7020837,A001,2025-02-03 23:31
