제요금입력역명,제요금입력일자,제요금일련번호,운송장접수일자,운송장번호,사용신청역명,지시일자,지시번호,화통입력일자,화통번호,화차차량번호,화물운송1단가,화물운송2단가,화물운송3단가,화차1차량수,화차2차량수,화차3차량수,화물지시종류,전세열차번호,최초등록일시,최종변경일시
삽교,1998-01-27,2,,23508,삽교,1998-01-27,2,,21982,760799,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,1,,23510,삽교,1998-01-28,1,,21996,760429,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,2,,23510,삽교,1998-01-28,2,,21998,770008,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,3,,23510,삽교,1998-01-28,3,,21995,760336,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,4,,23510,삽교,1998-01-28,4,,21997,760867,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,5,,23510,삽교,1998-01-28,5,,21999,975204,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,6,,23510,삽교,1998-01-28,6,,21606,976939,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,7,,23510,삽교,1998-01-28,7,,21604,976417,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-28,8,,23510,삽교,1998-01-28,9,,21605,976524,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,1,,23518,삽교,1998-01-29,1,,21607,760338,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,2,,23518,삽교,1998-01-29,2,,21608,760815,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,3,,23518,삽교,1998-01-29,3,,21609,760939,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,4,,23518,삽교,1998-01-29,4,,21610,770053,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,5,,23518,삽교,1998-01-29,5,,21613,976083,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,6,,23518,삽교,1998-01-29,6,,21614,976504,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,7,,23518,삽교,1998-01-29,7,,21646,976850,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,8,,23518,삽교,1998-01-29,8,,21609,760939,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-29,9,,23518,삽교,1998-01-29,9,,21610,770053,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,1,,23533,삽교,1998-01-30,1,,21650,760787,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,2,,23533,삽교,1998-01-30,2,,21654,975260,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,3,,23533,삽교,1998-01-30,3,,21652,770018,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,4,,23533,삽교,1998-01-30,4,,21647,760390,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,5,,23533,삽교,1998-01-30,5,,21651,770009,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,6,,23533,삽교,1998-01-30,6,,21656,976212,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,7,,23533,삽교,1998-01-30,7,,21656,976212,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,8,,23533,삽교,1998-01-30,8,,21655,976064,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,9,,23533,삽교,1998-01-30,9,,21648,760715,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,10,,23533,삽교,1998-01-30,10,,21657,976255,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,11,,23533,삽교,1998-01-30,11,,21653,975050,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,12,,23533,삽교,1998-01-30,12,,21649,760740,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-30,13,,23533,삽교,1998-01-30,13,,21658,976804,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-01-31,2,,23537,삽교,1998-01-31,1,,21676,975293,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-05,2,,23651,삽교,1998-02-05,1,,21854,760913,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-05,3,,23650,삽교,1998-02-05,2,,21852,976119,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-05,4,,23650,삽교,1998-02-05,3,,21851,760023,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-05,5,,23650,삽교,1998-02-05,4,,21853,976330,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-05,6,,23650,삽교,1998-02-05,5,,21871,770018,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,1,,23664,삽교,1998-02-06,1,,21876,975024,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,2,,23664,삽교,1998-02-06,2,,21878,976284,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,3,,23664,삽교,1998-02-06,3,,21880,976336,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,4,,23664,삽교,1998-02-06,4,,21882,976524,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,5,,23664,삽교,1998-02-06,5,,21884,976939,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,6,,23675,삽교,1998-02-06,6,,21885,760039,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,7,,23675,삽교,1998-02-06,7,,21886,760454,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,8,,23675,삽교,1998-02-06,8,,21887,976315,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,9,,23675,삽교,1998-02-06,9,,21888,976431,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,10,,23664,삽교,1998-02-06,10,,21873,760024,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-06,11,,23664,삽교,1998-02-06,11,,21876,975024,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-07,1,,23688,삽교,1998-02-07,1,,21920,976052,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-08,1,,23708,삽교,1998-02-08,1,,21950,976619,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-08,2,,23708,삽교,1998-02-08,2,,21951,976809,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,1,,23790,삽교,1998-02-11,1,,21648,760440,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,3,,23791,삽교,1998-02-11,2,,21653,770012,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,4,,23791,삽교,1998-02-11,3,,21661,976816,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,5,,23791,삽교,1998-02-11,3,,21661,976816,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,6,,23791,삽교,1998-02-11,4,,21656,975220,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,7,,23791,삽교,1998-02-11,5,,21654,770071,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,8,,23791,삽교,1998-02-11,6,,21658,976230,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,9,,23791,삽교,1998-02-11,7,,21652,760436,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,10,,23791,삽교,1998-02-11,8,,21651,760319,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,11,,23791,삽교,1998-02-11,9,,21663,976913,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,12,,23791,삽교,1998-02-11,10,,21657,976108,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,13,,23791,삽교,1998-02-11,11,,21660,976622,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,14,,23791,삽교,1998-02-11,12,,21662,976836,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,15,,23791,삽교,1998-02-11,13,,21655,974114,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-11,16,,23791,삽교,1998-02-11,14,,21659,976403,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-12,2,,23808,삽교,1998-02-12,2,,21726,760790,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-12,3,,23808,삽교,1998-02-12,3,,21730,976007,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-12,4,,23808,삽교,1998-02-12,4,,21732,976517,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,1,,23843,삽교,1998-02-13,1,,21747,760313,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,2,,23843,삽교,1998-02-13,2,,21758,976855,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,3,,23843,삽교,1998-02-13,3,,21757,976735,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,4,,23843,삽교,1998-02-13,4,,21755,976713,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,5,,23843,삽교,1998-02-13,5,,21753,976627,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,6,,23843,삽교,1998-02-13,6,,21749,760379,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,7,,23843,삽교,1998-02-13,7,,21750,760440,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,8,,23843,삽교,1998-02-13,8,,21752,976328,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,10,,23843,삽교,1998-02-13,9,,21761,760333,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,11,,23843,삽교,1998-02-13,10,,21766,976849,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,12,,23843,삽교,1998-02-13,11,,21763,975230,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,13,,23843,삽교,1998-02-13,12,,21767,976908,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,14,,23843,삽교,1998-02-13,13,,21762,760458,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,15,,23843,삽교,1998-02-13,14,,21770,975265,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,16,,23843,삽교,1998-02-13,15,,21769,760786,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,17,,23843,삽교,1998-02-13,16,,21771,976087,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-13,18,,23843,삽교,1998-02-13,17,,21768,760035,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-14,2,,23860,삽교,1998-02-14,1,,21801,975275,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-14,3,,23860,삽교,1998-02-14,2,,21811,976928,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-15,1,,23886,삽교,1998-02-15,1,,21828,760773,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-15,2,,23886,삽교,1998-02-15,1,,21828,760773,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-17,1,,23937,삽교,1998-02-17,1,,21888,976606,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-17,2,,23937,삽교,1998-02-17,2,,21884,760896,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-17,3,,23937,삽교,1998-02-17,3,,21885,770022,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-17,4,,23937,삽교,1998-02-17,4,,21886,975047,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-17,5,,23937,삽교,1998-02-17,5,,21887,976018,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-18,1,,23958,삽교,1998-02-18,1,,21889,760746,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-18,2,,23958,삽교,1998-02-18,2,,21890,975001,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-18,3,,23958,삽교,1998-02-18,3,,21893,976266,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-18,4,,23958,삽교,1998-02-18,4,,21923,976401,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-18,5,,23954,삽교,1998-02-18,5,,21927,770034,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-20,1,,24033,삽교,1998-02-20,3,,0,      ,0,19100,123400,5,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-20,2,,24033,삽교,1998-02-20,4,,0,760248,0,19100,123400,0,3,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-21,1,,24074,삽교,1998-02-21,1,,21998,975207,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-21,2,,24074,삽교,1998-02-21,2,,21998,975207,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-21,3,,24074,삽교,1998-02-21,3,,21999,976404,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-21,4,,24074,삽교,1998-02-21,4,,21999,976404,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-21,5,,24074,삽교,1998-02-21,4,,21999,976404,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-23,2,,24103,삽교,1998-02-23,1,,21684,976066,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-24,1,,24125,삽교,1998-02-24,1,,21733,976512,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-24,2,,24125,삽교,1998-02-24,2,,21734,976620,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-24,3,,24125,삽교,1998-02-24,3,,21736,976807,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-25,1,,24139,삽교,1998-02-25,1,,21752,975253,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,1,,24169,삽교,1998-02-27,1,,21836,770058,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,2,,24169,삽교,1998-02-27,2,,21836,770058,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,3,,24169,삽교,1998-02-27,3,,21835,760442,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,4,,24169,삽교,1998-02-27,4,,21835,760442,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,5,,24169,삽교,1998-02-27,5,,21838,976258,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,6,,24169,삽교,1998-02-27,6,,21838,976258,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,7,,24169,삽교,1998-02-27,6,,21838,976258,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,8,,24169,삽교,1998-02-27,7,,21837,976203,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,9,,24169,삽교,1998-02-27,8,,21837,976203,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,10,,24169,삽교,1998-02-27,9,,21834,760436,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,11,,24169,삽교,1998-02-27,10,,21834,760436,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,12,,24169,삽교,1998-02-27,11,,21839,976274,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-27,13,,24169,삽교,1998-02-27,12,,21839,976274,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-28,2,,24195,삽교,1998-02-28,1,,21860,760276,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-02-28,3,,24194,삽교,1998-02-28,2,,21873,976919,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-03,2,,24266,삽교,1998-03-03,1,,21988,976737,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-03,3,,24266,삽교,1998-03-03,2,,21989,976927,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,1,,24286,삽교,1998-03-04,1,,21649,976211,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,2,,24286,삽교,1998-03-04,2,,21645,974118,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,3,,24286,삽교,1998-03-04,3,,21613,760557,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,4,,24286,삽교,1998-03-04,4,,21651,976602,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,5,,24286,삽교,1998-03-04,5,,21650,976509,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,6,,24286,삽교,1998-03-04,6,,21654,976842,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,7,,24286,삽교,1998-03-04,7,,21652,976626,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,8,,24286,삽교,1998-03-04,8,,21614,760764,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,9,,24286,삽교,1998-03-04,9,,21611,760019,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,10,,24286,삽교,1998-03-04,10,,21612,760031,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,12,,24286,삽교,1998-03-04,12,,21664,976426,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,13,,24286,삽교,1998-03-04,13,,21663,976324,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,14,,24286,삽교,1998-03-04,14,,21662,976235,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,15,,24286,삽교,1998-03-04,15,,21668,976924,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,16,,24286,삽교,1998-03-04,16,,21666,976911,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,17,,24286,삽교,1998-03-04,17,,21659,770048,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,18,,24286,삽교,1998-03-04,19,,21656,760742,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,19,,24286,삽교,1998-03-04,21,,21660,974104,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-04,20,,24286,삽교,1998-03-04,23,,21667,976914,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,1,,24315,삽교,1998-03-05,1,,21727,976293,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,2,,24315,삽교,1998-03-05,2,,21726,976290,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,3,,24315,삽교,1998-03-05,3,,21721,770055,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,4,,24315,삽교,1998-03-05,4,,21723,976049,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,5,,24315,삽교,1998-03-05,5,,21724,976054,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,6,,24315,삽교,1998-03-05,6,,21720,760223,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,7,,24315,삽교,1998-03-05,7,,21725,976233,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,8,,24315,삽교,1998-03-05,9,,21728,976729,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,9,,24315,삽교,1998-03-05,10,,21722,976001,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-05,10,,24315,삽교,1998-03-05,11,,21729,976831,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-11,2,,24434,삽교,1998-03-11,1,,21877,760736,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-11,3,,24434,삽교,1998-03-11,2,,21879,976314,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-11,4,,24434,삽교,1998-03-11,3,,21878,975223,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-11,5,,24434,삽교,1998-03-11,4,,21877,760736,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-11,6,,24434,삽교,1998-03-11,5,,21879,976314,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-11,7,,24434,삽교,1998-03-11,6,,21878,975223,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-13,2,,24487,삽교,1998-03-13,1,,21948,976601,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-14,2,,24499,삽교,1998-03-14,1,,21982,760392,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-14,3,,24499,삽교,1998-03-14,2,,21983,760405,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-14,4,,24499,삽교,1998-03-14,3,,21986,976247,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-18,1,,24606,삽교,1998-03-18,1,,21688,770045,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-18,2,,24606,삽교,1998-03-18,2,,21691,975285,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-18,3,,24606,삽교,1998-03-18,3,,21694,976289,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-18,5,,24606,삽교,1998-03-18,4,,21689,975018,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
삽교,1998-03-18,6,,24606,삽교,1998-03-18,5,,21696,976512,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
